observation_date,GDPCTPI_19960119,GDPCTPI_19960223,GDPCTPI_19960502,GDPCTPI_19960801,GDPCTPI_19961030,GDPCTPI_19961220,GDPCTPI_19970131,GDPCTPI_19970228,GDPCTPI_19970328,GDPCTPI_19970430,GDPCTPI_19970530,GDPCTPI_19970627,GDPCTPI_19970731,GDPCTPI_19970828,GDPCTPI_19970926,GDPCTPI_19971031,GDPCTPI_19971126,GDPCTPI_19971223,GDPCTPI_19980130,GDPCTPI_19980227,GDPCTPI_19980326,GDPCTPI_19980430,GDPCTPI_19980528,GDPCTPI_19980625,GDPCTPI_19980731,GDPCTPI_19980827,GDPCTPI_19980924,GDPCTPI_19981030,GDPCTPI_19981124,GDPCTPI_19981223,GDPCTPI_19990129,GDPCTPI_19990226,GDPCTPI_19990331,GDPCTPI_19990430,GDPCTPI_19990527,GDPCTPI_19990625,GDPCTPI_19990729,GDPCTPI_19990826,GDPCTPI_19990930,GDPCTPI_19991028,GDPCTPI_19991030,GDPCTPI_19991124,GDPCTPI_19991222,GDPCTPI_20000128,GDPCTPI_20000225,GDPCTPI_20000330,GDPCTPI_20000403,GDPCTPI_20000427,GDPCTPI_20000629,GDPCTPI_20000728,GDPCTPI_20000825,GDPCTPI_20000928,GDPCTPI_20001027,GDPCTPI_20001129,GDPCTPI_20001221,GDPCTPI_20010131,GDPCTPI_20010228,GDPCTPI_20010329,GDPCTPI_20010427,GDPCTPI_20010525,GDPCTPI_20010727,GDPCTPI_20010829,GDPCTPI_20010928,GDPCTPI_20011031,GDPCTPI_20011221,GDPCTPI_20020130,GDPCTPI_20020228,GDPCTPI_20020328,GDPCTPI_20020426,GDPCTPI_20020524,GDPCTPI_20020627,GDPCTPI_20020731,GDPCTPI_20020829,GDPCTPI_20020927,GDPCTPI_20021031,GDPCTPI_20021126,GDPCTPI_20021220,GDPCTPI_20030130,GDPCTPI_20030228,GDPCTPI_20030327,GDPCTPI_20030425,GDPCTPI_20030529,GDPCTPI_20030626,GDPCTPI_20030731,GDPCTPI_20030828,GDPCTPI_20030926,GDPCTPI_20031030,GDPCTPI_20031125,GDPCTPI_20031210,GDPCTPI_20031223,GDPCTPI_20040130,GDPCTPI_20040227,GDPCTPI_20040325,GDPCTPI_20040429,GDPCTPI_20040527,GDPCTPI_20040625,GDPCTPI_20040730,GDPCTPI_20040827,GDPCTPI_20041029,GDPCTPI_20041130,GDPCTPI_20041222,GDPCTPI_20050128,GDPCTPI_20050225,GDPCTPI_20050330,GDPCTPI_20050428,GDPCTPI_20050526,GDPCTPI_20050629,GDPCTPI_20050729,GDPCTPI_20050831,GDPCTPI_20050929,GDPCTPI_20051028,GDPCTPI_20051130,GDPCTPI_20051221,GDPCTPI_20060127,GDPCTPI_20060228,GDPCTPI_20060330,GDPCTPI_20060428,GDPCTPI_20060525,GDPCTPI_20060629,GDPCTPI_20060728,GDPCTPI_20060830,GDPCTPI_20060928,GDPCTPI_20061027,GDPCTPI_20061129,GDPCTPI_20061221,GDPCTPI_20070131,GDPCTPI_20070228,GDPCTPI_20070329,GDPCTPI_20070427,GDPCTPI_20070531,GDPCTPI_20070628,GDPCTPI_20070727,GDPCTPI_20070830,GDPCTPI_20070927,GDPCTPI_20071031,GDPCTPI_20071129,GDPCTPI_20071220,GDPCTPI_20080130,GDPCTPI_20080228,GDPCTPI_20080327,GDPCTPI_20080430,GDPCTPI_20080529,GDPCTPI_20080626,GDPCTPI_20080731,GDPCTPI_20080828,GDPCTPI_20080926,GDPCTPI_20081030,GDPCTPI_20081125,GDPCTPI_20081223,GDPCTPI_20090130,GDPCTPI_20090227,GDPCTPI_20090326,GDPCTPI_20090429,GDPCTPI_20090529,GDPCTPI_20090625,GDPCTPI_20090731,GDPCTPI_20090827,GDPCTPI_20090930,GDPCTPI_20091029,GDPCTPI_20091124,GDPCTPI_20091222,GDPCTPI_20100129,GDPCTPI_20100226,GDPCTPI_20100326,GDPCTPI_20100430,GDPCTPI_20100527,GDPCTPI_20100625,GDPCTPI_20100730,GDPCTPI_20100827,GDPCTPI_20100930,GDPCTPI_20101029,GDPCTPI_20101123,GDPCTPI_20101222,GDPCTPI_20110128,GDPCTPI_20110225,GDPCTPI_20110325,GDPCTPI_20110428,GDPCTPI_20110526,GDPCTPI_20110624,GDPCTPI_20110729,GDPCTPI_20110826,GDPCTPI_20110929,GDPCTPI_20111027,GDPCTPI_20111122,GDPCTPI_20111222,GDPCTPI_20120127,GDPCTPI_20120229,GDPCTPI_20120329,GDPCTPI_20120427,GDPCTPI_20120531,GDPCTPI_20120628,GDPCTPI_20120727,GDPCTPI_20120829,GDPCTPI_20120927,GDPCTPI_20121026,GDPCTPI_20121129,GDPCTPI_20121220,GDPCTPI_20130130,GDPCTPI_20130228,GDPCTPI_20130328,GDPCTPI_20130426,GDPCTPI_20130530,GDPCTPI_20130626,GDPCTPI_20130731,GDPCTPI_20130829,GDPCTPI_20130926,GDPCTPI_20131107,GDPCTPI_20131205,GDPCTPI_20131220,GDPCTPI_20140130,GDPCTPI_20140228,GDPCTPI_20140327,GDPCTPI_20140430,GDPCTPI_20140529,GDPCTPI_20140625
1950-04-01,,,,,,,,,,18.020,18.020,18.020,18.020,18.020,18.020,18.020,18.020,18.020,18.020,18.020,18.020,18.020,18.020,18.020,18.020,18.020,18.020,18.020,18.020,18.020,18.020,18.020,18.020,18.020,18.020,18.020,18.020,18.020,18.020,,,,,,,,,17.19,17.19,17.19,17.19,17.19,17.19,17.19,17.19,17.19,17.19,17.19,17.19,17.19,17.19,17.19,17.19,17.19,17.19,17.19,17.19,17.19,17.19,17.19,17.19,17.19,17.19,17.19,17.19,17.19,17.19,17.19,17.19,17.19,17.19,17.19,17.19,17.19,17.19,17.19,17.19,17.19,16.279,16.279,16.279,16.279,16.279,16.279,16.279,16.279,16.279,16.279,16.279,16.279,16.279,16.279,16.279,16.279,16.279,16.279,16.279,16.279,16.279,16.279,16.279,16.279,16.279,16.279,16.279,16.279,16.279,16.279,16.279,16.279,16.279,16.279,16.279,16.279,16.279,16.279,16.279,16.279,16.279,16.279,16.279,16.279,16.279,16.279,16.279,16.279,16.279,16.279,16.279,16.279,16.279,16.279,16.279,16.279,16.279,16.279,16.279,16.279,16.279,16.279,16.279,16.279,16.279,16.279,16.279,14.421,14.421,14.421,14.421,14.421,14.421,14.421,14.421,14.421,14.421,14.421,14.421,14.421,14.421,14.421,14.421,14.421,14.421,14.421,14.421,14.421,14.421,14.421,14.421,14.433,14.433,14.433,14.433,14.433,14.433,14.433,14.433,14.433,14.433,14.433,14.433,14.433,14.433,14.433,14.433,14.433,14.433,14.433,14.433,14.433,14.433,14.433,14.433,13.564,13.564,13.564,13.564,13.564,13.564,13.564,13.564,13.564,13.564,13.564,13.564
1950-07-01,,,,,,,,,,18.380,18.380,18.380,18.380,18.380,18.380,18.380,18.380,18.380,18.380,18.380,18.380,18.380,18.380,18.380,18.380,18.380,18.380,18.380,18.380,18.380,18.380,18.380,18.380,18.380,18.380,18.380,18.380,18.380,18.380,,,,,,,,,17.53,17.53,17.53,17.53,17.53,17.53,17.53,17.53,17.53,17.53,17.53,17.53,17.53,17.53,17.53,17.53,17.53,17.53,17.53,17.53,17.53,17.53,17.53,17.53,17.53,17.53,17.53,17.53,17.53,17.53,17.53,17.53,17.53,17.53,17.53,17.53,17.53,17.53,17.53,17.53,17.53,16.608,16.608,16.608,16.608,16.608,16.608,16.608,16.608,16.608,16.608,16.608,16.608,16.608,16.608,16.608,16.608,16.608,16.608,16.608,16.608,16.608,16.608,16.608,16.608,16.608,16.608,16.608,16.608,16.608,16.608,16.608,16.608,16.608,16.608,16.608,16.608,16.608,16.608,16.608,16.608,16.608,16.608,16.608,16.608,16.608,16.608,16.608,16.608,16.608,16.608,16.608,16.608,16.608,16.608,16.608,16.608,16.608,16.608,16.608,16.608,16.608,16.608,16.608,16.608,16.608,16.608,16.608,14.714,14.714,14.714,14.714,14.714,14.714,14.714,14.714,14.714,14.714,14.714,14.714,14.714,14.714,14.714,14.714,14.714,14.714,14.714,14.714,14.714,14.714,14.714,14.714,14.727,14.727,14.727,14.727,14.727,14.727,14.727,14.727,14.727,14.727,14.727,14.727,14.727,14.727,14.727,14.727,14.727,14.727,14.727,14.727,14.727,14.727,14.727,14.727,13.847,13.847,13.847,13.847,13.847,13.847,13.847,13.847,13.847,13.847,13.847,13.847
1950-10-01,,,,,,,,,,18.700,18.700,18.700,18.700,18.700,18.700,18.700,18.700,18.700,18.700,18.700,18.700,18.700,18.700,18.700,18.700,18.700,18.700,18.700,18.700,18.700,18.700,18.700,18.700,18.700,18.700,18.700,18.700,18.700,18.700,,,,,,,,,17.82,17.82,17.82,17.82,17.82,17.82,17.82,17.82,17.82,17.82,17.82,17.82,17.82,17.82,17.82,17.82,17.82,17.82,17.82,17.82,17.82,17.82,17.82,17.82,17.82,17.82,17.82,17.82,17.82,17.82,17.82,17.82,17.82,17.82,17.82,17.82,17.82,17.82,17.82,17.82,17.82,16.881,16.881,16.881,16.881,16.881,16.881,16.881,16.881,16.881,16.881,16.881,16.881,16.881,16.881,16.881,16.881,16.881,16.881,16.881,16.881,16.881,16.881,16.881,16.881,16.881,16.881,16.881,16.881,16.881,16.881,16.881,16.881,16.881,16.881,16.881,16.881,16.881,16.881,16.881,16.881,16.881,16.881,16.881,16.881,16.881,16.881,16.881,16.881,16.881,16.881,16.881,16.881,16.881,16.881,16.881,16.881,16.881,16.881,16.881,16.881,16.881,16.881,16.881,16.881,16.881,16.881,16.881,14.964,14.964,14.964,14.964,14.964,14.964,14.964,14.964,14.964,14.964,14.964,14.964,14.964,14.964,14.964,14.964,14.964,14.964,14.964,14.964,14.964,14.964,14.964,14.964,14.977,14.977,14.977,14.977,14.977,14.977,14.977,14.977,14.977,14.977,14.977,14.977,14.977,14.977,14.977,14.977,14.977,14.977,14.977,14.977,14.977,14.977,14.977,14.977,14.067,14.067,14.067,14.067,14.067,14.067,14.067,14.067,14.067,14.067,14.067,14.067
1951-01-01,,,,,,,,,,19.350,19.350,19.350,19.350,19.350,19.350,19.350,19.350,19.350,19.350,19.350,19.350,19.350,19.350,19.350,19.350,19.350,19.350,19.350,19.350,19.350,19.350,19.350,19.350,19.350,19.350,19.350,19.350,19.350,19.350,,,,,,,,,18.44,18.44,18.44,18.44,18.44,18.44,18.44,18.44,18.44,18.44,18.44,18.44,18.44,18.44,18.44,18.44,18.44,18.44,18.44,18.44,18.44,18.44,18.44,18.44,18.44,18.44,18.44,18.44,18.44,18.44,18.44,18.44,18.44,18.44,18.44,18.44,18.44,18.44,18.44,18.44,18.44,17.470,17.470,17.470,17.470,17.470,17.470,17.470,17.470,17.470,17.470,17.470,17.470,17.470,17.470,17.470,17.470,17.470,17.470,17.470,17.470,17.470,17.470,17.470,17.470,17.470,17.470,17.470,17.470,17.470,17.470,17.470,17.470,17.470,17.470,17.470,17.470,17.470,17.470,17.470,17.470,17.470,17.470,17.470,17.470,17.470,17.470,17.470,17.470,17.470,17.470,17.470,17.470,17.470,17.470,17.470,17.470,17.470,17.470,17.470,17.470,17.470,17.470,17.470,17.470,17.470,17.470,17.470,15.480,15.480,15.480,15.480,15.480,15.480,15.480,15.480,15.480,15.480,15.480,15.480,15.480,15.480,15.480,15.480,15.480,15.480,15.480,15.480,15.480,15.480,15.480,15.480,15.493,15.493,15.493,15.493,15.493,15.493,15.493,15.493,15.493,15.493,15.493,15.493,15.493,15.493,15.493,15.493,15.493,15.493,15.493,15.493,15.493,15.493,15.493,15.493,14.539,14.539,14.539,14.539,14.539,14.539,14.539,14.539,14.539,14.539,14.539,14.539
1951-04-01,,,,,,,,,,19.440,19.440,19.440,19.440,19.440,19.440,19.440,19.440,19.440,19.440,19.440,19.440,19.440,19.440,19.440,19.440,19.440,19.440,19.440,19.440,19.440,19.440,19.440,19.440,19.440,19.440,19.440,19.440,19.440,19.440,,,,,,,,,18.53,18.53,18.53,18.53,18.53,18.53,18.53,18.53,18.53,18.53,18.53,18.53,18.53,18.53,18.53,18.53,18.53,18.53,18.53,18.53,18.53,18.53,18.53,18.53,18.53,18.53,18.53,18.53,18.53,18.53,18.53,18.53,18.53,18.53,18.53,18.53,18.53,18.53,18.53,18.53,18.53,17.564,17.564,17.564,17.564,17.564,17.564,17.564,17.564,17.564,17.564,17.564,17.564,17.564,17.564,17.564,17.564,17.564,17.564,17.564,17.564,17.564,17.564,17.564,17.564,17.564,17.564,17.564,17.564,17.564,17.564,17.564,17.564,17.564,17.564,17.564,17.564,17.564,17.564,17.564,17.564,17.564,17.564,17.564,17.564,17.564,17.564,17.564,17.564,17.564,17.564,17.564,17.564,17.564,17.564,17.564,17.564,17.564,17.564,17.564,17.564,17.564,17.564,17.564,17.564,17.564,17.564,17.564,15.568,15.568,15.568,15.568,15.568,15.568,15.568,15.568,15.568,15.568,15.568,15.568,15.568,15.568,15.568,15.568,15.568,15.568,15.568,15.568,15.568,15.568,15.568,15.568,15.582,15.582,15.582,15.582,15.582,15.582,15.582,15.582,15.582,15.582,15.582,15.582,15.582,15.582,15.582,15.582,15.582,15.582,15.582,15.582,15.582,15.582,15.582,15.582,14.623,14.623,14.623,14.623,14.623,14.623,14.623,14.623,14.623,14.623,14.623,14.623
1951-07-01,,,,,,,,,,19.500,19.500,19.500,19.500,19.500,19.500,19.500,19.500,19.500,19.500,19.500,19.500,19.500,19.500,19.500,19.500,19.500,19.500,19.500,19.500,19.500,19.500,19.500,19.500,19.500,19.500,19.500,19.500,19.500,19.500,,,,,,,,,18.59,18.59,18.59,18.59,18.59,18.59,18.59,18.59,18.59,18.59,18.59,18.59,18.59,18.59,18.59,18.59,18.59,18.59,18.59,18.59,18.59,18.59,18.59,18.59,18.59,18.59,18.59,18.59,18.59,18.59,18.59,18.59,18.59,18.59,18.59,18.59,18.59,18.59,18.59,18.59,18.59,17.621,17.621,17.621,17.621,17.621,17.621,17.621,17.621,17.621,17.621,17.621,17.621,17.621,17.621,17.621,17.621,17.621,17.621,17.621,17.621,17.621,17.621,17.621,17.621,17.621,17.621,17.621,17.621,17.621,17.621,17.621,17.621,17.621,17.621,17.621,17.621,17.621,17.621,17.621,17.621,17.621,17.621,17.621,17.621,17.621,17.621,17.621,17.621,17.621,17.621,17.621,17.621,17.621,17.621,17.621,17.621,17.621,17.621,17.621,17.621,17.621,17.621,17.621,17.621,17.621,17.621,17.621,15.619,15.619,15.619,15.619,15.619,15.619,15.619,15.619,15.619,15.619,15.619,15.619,15.619,15.619,15.619,15.619,15.619,15.619,15.619,15.619,15.619,15.619,15.619,15.619,15.632,15.632,15.632,15.632,15.632,15.632,15.632,15.632,15.632,15.632,15.632,15.632,15.632,15.632,15.632,15.632,15.632,15.632,15.632,15.632,15.632,15.632,15.632,15.632,14.671,14.671,14.671,14.671,14.671,14.671,14.671,14.671,14.671,14.671,14.671,14.671
1951-10-01,,,,,,,,,,19.740,19.740,19.740,19.740,19.740,19.740,19.740,19.740,19.740,19.740,19.740,19.740,19.740,19.740,19.740,19.740,19.740,19.740,19.740,19.740,19.740,19.740,19.740,19.740,19.740,19.740,19.740,19.740,19.740,19.740,,,,,,,,,18.83,18.83,18.83,18.83,18.83,18.83,18.83,18.83,18.83,18.83,18.83,18.83,18.83,18.83,18.83,18.83,18.83,18.83,18.83,18.83,18.83,18.83,18.83,18.83,18.83,18.83,18.83,18.83,18.83,18.83,18.83,18.83,18.83,18.83,18.83,18.83,18.83,18.83,18.83,18.83,18.83,17.848,17.848,17.848,17.848,17.848,17.848,17.848,17.848,17.848,17.848,17.848,17.848,17.848,17.848,17.848,17.848,17.848,17.848,17.848,17.848,17.848,17.848,17.848,17.848,17.848,17.848,17.848,17.848,17.848,17.848,17.848,17.848,17.848,17.848,17.848,17.848,17.848,17.848,17.848,17.848,17.848,17.848,17.848,17.848,17.848,17.848,17.848,17.848,17.848,17.848,17.848,17.848,17.848,17.848,17.848,17.848,17.848,17.848,17.848,17.848,17.848,17.848,17.848,17.848,17.848,17.848,17.848,15.821,15.821,15.821,15.821,15.821,15.821,15.821,15.821,15.821,15.821,15.821,15.821,15.821,15.821,15.821,15.821,15.821,15.821,15.821,15.821,15.821,15.821,15.821,15.821,15.834,15.834,15.834,15.834,15.834,15.834,15.834,15.834,15.834,15.834,15.834,15.834,15.834,15.834,15.834,15.834,15.834,15.834,15.834,15.834,15.834,15.834,15.834,15.834,14.865,14.865,14.865,14.865,14.865,14.865,14.865,14.865,14.865,14.865,14.865,14.865
1952-01-01,,,,,,,,,,19.750,19.750,19.750,19.750,19.750,19.750,19.750,19.750,19.750,19.750,19.750,19.750,19.750,19.750,19.750,19.750,19.750,19.750,19.750,19.750,19.750,19.750,19.750,19.750,19.750,19.750,19.750,19.750,19.750,19.750,,,,,,,,,18.82,18.82,18.82,18.82,18.82,18.82,18.82,18.82,18.82,18.82,18.82,18.82,18.82,18.82,18.82,18.82,18.82,18.82,18.82,18.82,18.82,18.82,18.82,18.82,18.82,18.82,18.82,18.82,18.82,18.82,18.82,18.82,18.82,18.82,18.82,18.82,18.82,18.82,18.82,18.82,18.82,17.862,17.862,17.862,17.862,17.862,17.862,17.862,17.862,17.862,17.862,17.862,17.862,17.862,17.862,17.862,17.862,17.862,17.862,17.862,17.862,17.862,17.862,17.862,17.862,17.862,17.862,17.862,17.862,17.862,17.862,17.862,17.862,17.862,17.862,17.862,17.862,17.862,17.862,17.862,17.862,17.862,17.862,17.862,17.862,17.862,17.862,17.862,17.862,17.862,17.862,17.862,17.862,17.862,17.862,17.862,17.862,17.862,17.862,17.862,17.862,17.862,17.862,17.862,17.862,17.862,17.862,17.862,15.838,15.838,15.838,15.838,15.838,15.838,15.838,15.838,15.838,15.838,15.838,15.838,15.838,15.838,15.838,15.838,15.838,15.838,15.838,15.838,15.838,15.838,15.838,15.838,15.851,15.851,15.851,15.851,15.851,15.851,15.851,15.851,15.851,15.851,15.851,15.851,15.851,15.851,15.851,15.851,15.851,15.851,15.851,15.851,15.851,15.851,15.851,15.851,14.883,14.883,14.883,14.883,14.883,14.883,14.883,14.883,14.883,14.883,14.883,14.883
1952-04-01,,,,,,,,,,19.840,19.840,19.840,19.840,19.840,19.840,19.840,19.840,19.840,19.840,19.840,19.840,19.840,19.840,19.840,19.840,19.840,19.840,19.840,19.840,19.840,19.840,19.840,19.840,19.840,19.840,19.840,19.840,19.840,19.840,,,,,,,,,18.91,18.91,18.91,18.91,18.91,18.91,18.91,18.91,18.91,18.91,18.91,18.91,18.91,18.91,18.91,18.91,18.91,18.91,18.91,18.91,18.91,18.91,18.91,18.91,18.91,18.91,18.91,18.91,18.91,18.91,18.91,18.91,18.91,18.91,18.91,18.91,18.91,18.91,18.91,18.91,18.91,17.944,17.944,17.944,17.944,17.944,17.944,17.944,17.944,17.944,17.944,17.944,17.944,17.944,17.944,17.944,17.944,17.944,17.944,17.944,17.944,17.944,17.944,17.944,17.944,17.944,17.944,17.944,17.944,17.944,17.944,17.944,17.944,17.944,17.944,17.944,17.944,17.944,17.944,17.944,17.944,17.944,17.944,17.944,17.944,17.944,17.944,17.944,17.944,17.944,17.944,17.944,17.944,17.944,17.944,17.944,17.944,17.944,17.944,17.944,17.944,17.944,17.944,17.944,17.944,17.944,17.944,17.944,15.905,15.905,15.905,15.905,15.905,15.905,15.905,15.905,15.905,15.905,15.905,15.905,15.905,15.905,15.905,15.905,15.905,15.905,15.905,15.905,15.905,15.905,15.905,15.905,15.919,15.919,15.919,15.919,15.919,15.919,15.919,15.919,15.919,15.919,15.919,15.919,15.919,15.919,15.919,15.919,15.919,15.919,15.919,15.919,15.919,15.919,15.919,15.919,14.941,14.941,14.941,14.941,14.941,14.941,14.941,14.941,14.941,14.941,14.941,14.941
1952-07-01,,,,,,,,,,19.980,19.980,19.980,19.980,19.980,19.980,19.980,19.980,19.980,19.980,19.980,19.980,19.980,19.980,19.980,19.980,19.980,19.980,19.980,19.980,19.980,19.980,19.980,19.980,19.980,19.980,19.980,19.980,19.980,19.980,,,,,,,,,19.06,19.06,19.06,19.06,19.06,19.06,19.06,19.06,19.06,19.06,19.06,19.06,19.06,19.06,19.06,19.06,19.06,19.06,19.06,19.06,19.06,19.06,19.06,19.06,19.06,19.06,19.06,19.06,19.06,19.06,19.06,19.06,19.06,19.06,19.06,19.06,19.06,19.06,19.06,19.06,19.06,18.083,18.083,18.083,18.083,18.083,18.083,18.083,18.083,18.083,18.083,18.083,18.083,18.083,18.083,18.083,18.083,18.083,18.083,18.083,18.083,18.083,18.083,18.083,18.083,18.083,18.083,18.083,18.083,18.083,18.083,18.083,18.083,18.083,18.083,18.083,18.083,18.083,18.083,18.083,18.083,18.083,18.083,18.083,18.083,18.083,18.083,18.083,18.083,18.083,18.083,18.083,18.083,18.083,18.083,18.083,18.083,18.083,18.083,18.083,18.083,18.083,18.083,18.083,18.083,18.083,18.083,18.083,16.025,16.025,16.025,16.025,16.025,16.025,16.025,16.025,16.025,16.025,16.025,16.025,16.025,16.025,16.025,16.025,16.025,16.025,16.025,16.025,16.025,16.025,16.025,16.025,16.039,16.039,16.039,16.039,16.039,16.039,16.039,16.039,16.039,16.039,16.039,16.039,16.039,16.039,16.039,16.039,16.039,16.039,16.039,16.039,16.039,16.039,16.039,16.039,15.053,15.053,15.053,15.053,15.053,15.053,15.053,15.053,15.053,15.053,15.053,15.053
1952-10-01,,,,,,,,,,20.090,20.090,20.090,20.090,20.090,20.090,20.090,20.090,20.090,20.090,20.090,20.090,20.090,20.090,20.090,20.090,20.090,20.090,20.090,20.090,20.090,20.090,20.090,20.090,20.090,20.090,20.090,20.090,20.090,20.090,,,,,,,,,19.14,19.14,19.14,19.14,19.14,19.14,19.14,19.14,19.14,19.14,19.14,19.14,19.14,19.14,19.14,19.14,19.14,19.14,19.14,19.14,19.14,19.14,19.14,19.14,19.14,19.14,19.14,19.14,19.14,19.14,19.14,19.14,19.14,19.14,19.14,19.14,19.14,19.14,19.14,19.14,19.14,18.149,18.149,18.149,18.149,18.149,18.149,18.149,18.149,18.149,18.149,18.149,18.149,18.149,18.149,18.149,18.149,18.149,18.149,18.149,18.149,18.149,18.149,18.149,18.149,18.149,18.149,18.149,18.149,18.149,18.149,18.149,18.149,18.149,18.149,18.149,18.149,18.149,18.149,18.149,18.149,18.149,18.149,18.149,18.149,18.149,18.149,18.149,18.149,18.149,18.149,18.149,18.149,18.149,18.149,18.149,18.149,18.149,18.149,18.149,18.149,18.149,18.149,18.149,18.149,18.149,18.149,18.149,16.081,16.081,16.081,16.081,16.081,16.081,16.081,16.081,16.081,16.081,16.081,16.081,16.081,16.081,16.081,16.081,16.081,16.081,16.081,16.081,16.081,16.081,16.081,16.081,16.095,16.095,16.095,16.095,16.095,16.095,16.095,16.095,16.095,16.095,16.095,16.095,16.095,16.095,16.095,16.095,16.095,16.095,16.095,16.095,16.095,16.095,16.095,16.095,15.107,15.107,15.107,15.107,15.107,15.107,15.107,15.107,15.107,15.107,15.107,15.107
1953-01-01,,,,,,,,,,20.100,20.100,20.100,20.100,20.100,20.100,20.100,20.100,20.100,20.100,20.100,20.100,20.100,20.100,20.100,20.100,20.100,20.100,20.100,20.100,20.100,20.100,20.100,20.100,20.100,20.100,20.100,20.100,20.100,20.100,,,,,,,,,19.16,19.16,19.16,19.16,19.16,19.16,19.16,19.16,19.16,19.16,19.16,19.16,19.16,19.16,19.16,19.16,19.16,19.16,19.16,19.16,19.16,19.16,19.16,19.16,19.16,19.16,19.16,19.16,19.16,19.16,19.16,19.16,19.16,19.16,19.16,19.16,19.16,19.16,19.16,19.16,19.16,18.163,18.163,18.163,18.163,18.163,18.163,18.163,18.163,18.163,18.163,18.163,18.163,18.163,18.163,18.163,18.163,18.163,18.163,18.163,18.163,18.163,18.163,18.163,18.163,18.163,18.163,18.163,18.163,18.163,18.163,18.163,18.163,18.163,18.163,18.163,18.163,18.163,18.163,18.163,18.163,18.163,18.163,18.163,18.163,18.163,18.163,18.163,18.163,18.163,18.163,18.163,18.163,18.163,18.163,18.163,18.163,18.163,18.163,18.163,18.163,18.163,18.163,18.163,18.163,18.163,18.163,18.163,16.096,16.096,16.096,16.096,16.096,16.096,16.096,16.096,16.096,16.096,16.096,16.096,16.096,16.096,16.096,16.096,16.096,16.096,16.096,16.096,16.096,16.096,16.096,16.096,16.109,16.109,16.109,16.109,16.109,16.109,16.109,16.109,16.109,16.109,16.109,16.109,16.109,16.109,16.109,16.109,16.109,16.109,16.109,16.109,16.109,16.109,16.109,16.109,15.123,15.123,15.123,15.123,15.123,15.123,15.123,15.123,15.123,15.123,15.123,15.123
1953-04-01,,,,,,,,,,20.130,20.130,20.130,20.130,20.130,20.130,20.130,20.130,20.130,20.130,20.130,20.130,20.130,20.130,20.130,20.130,20.130,20.130,20.130,20.130,20.130,20.130,20.130,20.130,20.130,20.130,20.130,20.130,20.130,20.130,,,,,,,,,19.20,19.20,19.20,19.20,19.20,19.20,19.20,19.20,19.20,19.20,19.20,19.20,19.20,19.20,19.20,19.20,19.20,19.20,19.20,19.20,19.20,19.20,19.20,19.20,19.20,19.20,19.20,19.20,19.20,19.20,19.20,19.20,19.20,19.20,19.20,19.20,19.20,19.20,19.20,19.20,19.20,18.204,18.204,18.204,18.204,18.204,18.204,18.204,18.204,18.204,18.204,18.204,18.204,18.204,18.204,18.204,18.204,18.204,18.204,18.204,18.204,18.204,18.204,18.204,18.204,18.204,18.204,18.204,18.204,18.204,18.204,18.204,18.204,18.204,18.204,18.204,18.204,18.204,18.204,18.204,18.204,18.204,18.204,18.204,18.204,18.204,18.204,18.204,18.204,18.204,18.204,18.204,18.204,18.204,18.204,18.204,18.204,18.204,18.204,18.204,18.204,18.204,18.204,18.204,18.204,18.204,18.204,18.204,16.133,16.133,16.133,16.133,16.133,16.133,16.133,16.133,16.133,16.133,16.133,16.133,16.133,16.133,16.133,16.133,16.133,16.133,16.133,16.133,16.133,16.133,16.133,16.133,16.147,16.147,16.147,16.147,16.147,16.147,16.147,16.147,16.147,16.147,16.147,16.147,16.147,16.147,16.147,16.147,16.147,16.147,16.147,16.147,16.147,16.147,16.147,16.147,15.158,15.158,15.158,15.158,15.158,15.158,15.158,15.158,15.158,15.158,15.158,15.158
